"region","id","SampleHabitat","Latitude","Longitude","ept_rich","log_ec","log_turb","slope","scale_temp","av_temp"
"NSW","-28.8664 153.0513 NSW","Riffle",-28.8664,153.0513,8,5.84354441703136,0.78845736036427,0.00318300690050432,0.37243579376901,195
"NSW","-28.882 152.368 NSW","Edge",-28.882,152.368,2,4.35670882668959,2.21920348405499,0.022561666639862,0.0154801111897898,165
"NSW","-28.88348 152.25105 NSW","Edge",-28.88348,152.25105,11,4.46590811865458,-1.6094379124341,0.019053274825527,-0.230690357698964,162
"NSW","-28.8867 149.2375 NSW","Edge",-28.8867,149.2375,1.5,5.33271879326537,6.34300131319059,0.000623838861795491,0.232614279153938,199
"NSW","-28.8874 152.5641 NSW","Edge",-28.8874,152.5641,4.6,5.3890717298165,2.06939120582633,0.00508035762566378,0.568648285429494,189
"NSW","-28.8874 152.5641 NSW","Riffle",-28.8874,152.5641,6,5.6970934865054,2.16332302566054,0.00508035762566378,0.568648285429494,189
"NSW","-28.88982 152.09949 NSW","Edge",-28.88982,152.09949,9,3.71357206670431,0.8754687373539,0.0318666222215642,-0.213398815859724,141
"NSW","-28.8921 153.3826 NSW","Riffle",-28.8921,153.3826,6,4.66343909411207,0.667829372575656,0.0617491575547486,0.235702661691873,190
"NSW","-28.89991 152.86225 NSW","Edge",-28.89991,152.86225,7,6.47697236288968,2.24070968927596,0.0601615825263523,-0.126076529571562,185
"NSW","-28.90179 153.34475 NSW","Edge",-28.90179,153.34475,4,4.75359019110636,1.87180217690159,0.0133361661797478,0.143671523120584,194
"NSW","-28.902 152.409 NSW","Edge",-28.902,152.409,2,5.33753807970132,2.45958884180371,0.00799038897203211,-0.0882691398456509,170
"NSW","-28.9045 153.4441 NSW","Edge",-28.9045,153.4441,2.75,4.67048965210873,2.42036812865043,0.0139284411240981,0.285561470454031,191
"NSW","-28.9093 152.402 NSW","Edge",-28.9093,152.402,4,5.87493073085203,2.50143595173921,0.00815763664399135,0.137691814033748,170
"NSW","-28.9093 152.402 NSW","Riffle",-28.9093,152.402,4.5,5.87493073085203,2.50143595173921,0.00815763664399135,0.137691814033748,170
"NSW","-28.911 152.399 NSW","Edge",-28.911,152.399,1,6.96602418710611,0,0.0191335920424569,-0.0536860561671705,170
"NSW","-28.9116 152.9395 NSW","Edge",-28.9116,152.9395,5,6.7696419768525,3.21285775254264,0.0104706269521519,0.524673499834927,194
"NSW","-28.912 152.391 NSW","Edge",-28.912,152.391,1,7.07749805356923,0.993251773010283,0.0214013570456221,-0.217955703639952,170
"NSW","-28.913 152.4009 NSW","Edge",-28.913,152.4009,4.33333333333333,5.08965183441448,2.6149597780362,0.00815763664399135,-0.0122865418078427,170
"NSW","-28.9176 152.7117 NSW","Edge",-28.9176,152.7117,4,6.00881318544259,3.25424296870549,0.024987516363847,0.201563652643469,183
"NSW","-28.9181 152.24469 NSW","Edge",-28.9181,152.24469,9,4.51085950651685,0.955511445027436,0.0121253080996601,0.182324439792437,161
"NSW","-28.9181 152.24469 NSW","Riffle",-28.9181,152.24469,11,4.51085950651685,0.955511445027436,0.0121253080996601,0.182324439792437,161
"NSW","-28.92214 150.40938 NSW","Edge",-28.92214,150.40938,2,6.36475075685191,4.80402104473326,0.00600044663259514,0.106810377387765,188
"NSW","-28.9247 152.2254 NSW","Edge",-28.9247,152.2254,5.5,5.01063529409626,1.06471073699243,0.0307822687446873,-0.084521362493226,161
"NSW","-28.9247 152.2254 NSW","Riffle",-28.9247,152.2254,10,5.01063529409626,1.06471073699243,0.0307822687446873,-0.084521362493226,161
"NSW","-28.9273 152.3767 NSW","Riffle",-28.9273,152.3767,7,4.56434819146784,3.91202300542815,0.0117912933464734,-0.141797727974514,167
"NSW","-28.94618 152.56696 NSW","Edge",-28.94618,152.56696,2,4.69134788222914,5.35185813347607,0.021046448905329,0.385753108869947,189
"NSW","-28.9683 152.2713 NSW","Edge",-28.9683,152.2713,12,3.68887945411394,0.262364264467491,0.0864652326062625,0.186961293348609,155
"NSW","-28.9683 152.2713 NSW","Riffle",-28.9683,152.2713,11,3.68887945411394,0.262364264467491,0.0864652326062625,0.186961293348609,155
"NSW","-28.97339 152.29807 NSW","Edge",-28.97339,152.29807,7,4.24849524204936,0.916290731874155,0.0952367742378042,0.0636209887544454,162
"NSW","-28.97339 152.29807 NSW","Riffle",-28.97339,152.29807,11,4.24849524204936,0.916290731874155,0.0952367742378042,0.0636209887544454,162
"NSW","-28.9782 148.9819 NSW","Edge",-28.9782,148.9819,1,5.21221466749463,4.66814498514948,0.000615756817685737,0.222203060347372,200
"NSW","-28.98175 148.90957 NSW","Edge",-28.98175,148.90957,0,3.8286413964891,5.67332326717149,0.00061575681768574,0.220876974869586,200
"NSW","-28.9821 150.13958 NSW","Edge",-28.9821,150.13958,3.5,6.23832462503951,4.9416424226093,0.00148991739928396,0.532517711352135,190
"NSW","-28.98426 149.09089 NSW","Edge",-28.98426,149.09089,2,5.33271879326537,5.63835466933375,0.00182520538270915,0.405638381985072,199
"NSW","-28.98459 151.46796 NSW","Edge",-28.98459,151.46796,2.5,6.35957386867238,-0.356674943938732,0.0290432439624204,0.396194216800691,173
"NSW","-28.98761 153.26482 NSW","Edge",-28.98761,153.26482,0,4.75359019110636,4.91265488573605,0.0038999508560409,0.384023954686022,195
"NSW","-28.99063 149.08106 NSW","Edge",-28.99063,149.08106,2.375,5.53437714312879,5.89859513620235,0.000481634489308272,0.297598700229046,199
"NSW","-28.99106 152.86645 NSW","Edge",-28.99106,152.86645,7,5.65248918026865,1.6094379124341,0.0187661869932072,0.122921672913496,189
"NSW","-28.9951 151.9641 NSW","Edge",-28.9951,151.9641,3,4.93447393313069,4.29045944114839,0.00570210421864787,0.186685581520009,146
"NSW","-28.9951 151.9652 NSW","Edge",-28.9951,151.9652,4.5,4.90527477843843,3.4904285153901,0.00570210421864787,0.204893893936772,146
"NSW","-28.9951 151.9652 NSW","Riffle",-28.9951,151.9652,5,4.9416424226093,2.70805020110221,0.00570210421864787,0.204893893936772,146
"NSW","-28.998715 148.8779 NSW","Edge",-28.998715,148.8779,2.5,5.27299955856375,6.39692965521615,0.000673312421001866,0.245915984072913,200
"NSW","-29.02156 148.85839 NSW","Edge",-29.02156,148.85839,1.5,5.68697535633982,6.26909628370626,0.000271310836438884,0.340507796618812,200
"NSW","-29.0286 147.303 NSW","Edge",-29.0286,147.303,2,5.34472373936219,5.91754886415781,0.00048181333684011,0.328539437986856,204
"NSW","-29.0306 149.2642 NSW","Edge",-29.0306,149.2642,2,5.34710753071747,6.13339804299665,0.000782386849793431,0.597687356049032,198
"NSW","-29.0316 149.25138 NSW","Edge",-29.0316,149.25138,0.5,6.09356977004514,6.68461172766793,0.000821232790468867,-0.0322952292973814,198
"NSW","-29.0372 151.8179 NSW","Edge",-29.0372,151.8179,8,5.55295958492162,2.04122032885964,0.0229880484649579,0.0385819795511189,151
"NSW","-29.0372 151.8179 NSW","Riffle",-29.0372,151.8179,7,5.55295958492162,2.04122032885964,0.0229880484649579,0.0385819795511189,151
"NSW","-29.0379 145.6967 NSW","Edge",-29.0379,145.6967,1,4.4188406077966,7.0143650140404,0.000435171728320105,0.565018969351606,203
"NSW","-29.0427 152.5758 NSW","Edge",-29.0427,152.5758,7,5.22035582507832,2.27212588550934,0.00315414186467213,0.716611026027789,189
"NSW","-29.0427 152.5758 NSW","Riffle",-29.0427,152.5758,6,5.22035582507832,2.27212588550934,0.00315414186467213,0.716611026027789,189
"NSW","-29.04429 151.28561 NSW","Edge",-29.04429,151.28561,4,5.50300595348889,1.39341182888875,0.00235203785439747,0.432797175553858,180
"NSW","-29.0444 151.6344 NSW","Edge",-29.0444,151.6344,5,5.30991650239139,3.36153212526972,0.0314255319930849,0.5202487595921,170
"NSW","-29.0444 151.6344 NSW","Riffle",-29.0444,151.6344,7,5.14166355650266,3.70130197411249,0.0314255319930849,0.5202487595921,170
"NSW","-29.0475 151.4943 NSW","Edge",-29.0475,151.4943,5,5.52942908751142,1.70474809223843,0.0768133064738435,0.422436083723072,175
"NSW","-29.04871 146.90596 NSW","Edge",-29.04871,146.90596,1,6.45833828334479,6.39692965521615,0.00270300438653131,0.495127707652424,204
"NSW","-29.071305 149.40021 NSW","Edge",-29.071305,149.40021,2.66666666666667,5.81611860405045,5.66353901645524,0.000821419745680205,0.287356366699242,198
"NSW","-29.0743 152.3476 NSW","Edge",-29.0743,152.3476,6,3.3322045101752,0.559615787935423,0.1555372192765,-0.190353301193332,177
"NSW","-29.0743 152.3476 NSW","Riffle",-29.0743,152.3476,12,3.3322045101752,0.559615787935423,0.1555372192765,-0.190353301193332,177
"NSW","-29.07669 149.40534 NSW","Edge",-29.07669,149.40534,3,6.03548143252476,4.00003388275086,0.000435193792148871,0.181000034286511,198
"NSW","-29.0875 152.8746 NSW","Edge",-29.0875,152.8746,2.5,5.02388052084628,2.34660197841082,0.0109549380133787,0.269646554245491,191
"NSW","-29.10057 149.43178 NSW","Edge",-29.10057,149.43178,2.5,5.94017125272043,6.0137151560428,0.00067390510019719,0.492563285537679,197
"NSW","-29.1062 151.7616 NSW","Edge",-29.1062,151.7616,6,5.27811465923052,2.01490302054226,0.010752379088157,0.132799346909359,167
"NSW","-29.1062 151.7616 NSW","Riffle",-29.1062,151.7616,6,4.93806460126142,2.9041650800285,0.010752379088157,0.132799346909359,167
"NSW","-29.111 152.9979 NSW","Edge",-29.111,152.9979,2,5.45318207710895,4.0876555740713,0.0062031724625317,0.153703126587292,193
"NSW","-29.1121 147.4471 NSW","Edge",-29.1121,147.4471,1.5,5.36830973836807,5.78996017089725,0.000616928025871075,0.319265730874513,204
"NSW","-29.1169 147.9209 NSW","Edge",-29.1169,147.9209,3.5,5.10291057020543,6.16226161804998,0.00366761884620831,0.453734484003489,202
"NSW","-29.12097 150.48973 NSW","Edge",-29.12097,150.48973,2,7.56268124672188,4.52612697864764,0.00362260999166341,0.00294485772952254,182
"NSW","-29.12503 149.5122 NSW","Edge",-29.12503,149.5122,2,6.0330862217988,4.16200321069592,0.00102137607717275,-0.0341499707198501,196
"NSW","-29.1273925 149.01786 NSW","Edge",-29.1273925,149.01786,1.5,6.01859321449623,4.8629083820668,0.000624194766640659,0.392440556447934,199
"NSW","-29.13594 149.68777 NSW","Edge",-29.13594,149.68777,1,5.89440283426485,6.39692965521615,0.00115402582319432,0.731858236759693,195
"NSW","-29.1407 153.1686 NSW","Edge",-29.1407,153.1686,3,5.36597601502185,2.54553127160444,0.00194458150253112,0.421587763262749,192
"NSW","-29.1461425 149.85864 NSW","Edge",-29.1461425,149.85864,0,6.55393340402581,6.23048144757848,0.000821757347227142,-0.366148685341734,194
"NSW","-29.15285 148.91046 NSW","Edge",-29.15285,148.91046,0.5,5.52545293913178,6.60665018619822,0.00150016433537969,0.462920730501742,199
"NSW","-29.1534 150.9685 NSW","Edge",-29.1534,150.9685,3.5,6.15485809401642,1.79175946922805,0.0118994647594608,0.139588016796606,176
"NSW","-29.1617 151.616 NSW","Edge",-29.1617,151.616,3.5,3.11351530921037,2.69124308278583,0.0295084015808794,0.102697737469405,162
"NSW","-29.1678 152.22014 NSW","Edge",-29.1678,152.22014,8,4.96284463025991,0.693147180559945,0.0143281384150347,-0.500220403676017,172
"NSW","-29.1678 152.22014 NSW","Riffle",-29.1678,152.22014,10,4.96284463025991,0.693147180559945,0.0143281384150347,-0.500220403676017,172
"NSW","-29.1723 151.5984 NSW","Edge",-29.1723,151.5984,2.5,4.06044301054642,3.2561716096119,0.0260208738252792,-0.248478594369024,156
"NSW","-29.1723 151.5984 NSW","Riffle",-29.1723,151.5984,6,3.43398720448515,3.43720781918519,0.0260208738252792,-0.248478594369024,156
"NSW","-29.1742 148.633 NSW","Edge",-29.1742,148.633,3,4.53259949315326,6.6260552782079,0.00187276796342213,0.427362128513144,199
"NSW","-29.18006 151.07053 NSW","Edge",-29.18006,151.07053,5,5.50125821054473,2.45100509811232,0.00317631403210431,0.393412104666988,173
"NSW","-29.18238 149.73913 NSW","Edge",-29.18238,149.73913,3.5,5.71702770140622,6.63987583382654,0.00112828441616714,0.983219877012011,194
"NSW","-29.1956 152.2501 NSW","Edge",-29.1956,152.2501,6,4.47733681447821,2.18605127673809,0.0289182123164595,0.238014811058703,166
"NSW","-29.2122 152.0206 NSW","Edge",-29.2122,152.0206,4.5,4.79579054559674,3.90197266957464,0.0067896908797385,-0.0659558459585023,150
"NSW","-29.2122 152.0206 NSW","Riffle",-29.2122,152.0206,5,5.06259503302697,2.19722457733622,0.0067896908797385,-0.0659558459585023,150
"NSW","-29.21449 152.56153 NSW","Edge",-29.21449,152.56153,5,5.15329159449778,0.916290731874155,0.0130030781060365,0.223128751086747,188
"NSW","-29.21449 152.56153 NSW","Riffle",-29.21449,152.56153,6,5.15329159449778,0.916290731874155,0.0130030781060365,0.223128751086747,188
"NSW","-29.2168 152.5617 NSW","Edge",-29.2168,152.5617,6,4.99043258677874,2.23001440015921,0.00808303440241461,0.503315762443897,188
"NSW","-29.2168 152.5617 NSW","Riffle",-29.2168,152.5617,7,4.99043258677874,2.23001440015921,0.00808303440241461,0.503315762443897,188
"NSW","-29.22006 147.8305 NSW","Edge",-29.22006,147.8305,4,5.55682806169954,6.39692965521615,0.00142685329866644,0.178894295121523,202
"NSW","-29.22224 151.94803 NSW","Edge",-29.22224,151.94803,9,4.52178857704904,0.405465108108164,0.0284415012795038,0.317593162108888,155
"NSW","-29.22224 151.94803 NSW","Riffle",-29.22224,151.94803,5,4.52178857704904,0.405465108108164,0.0284415012795038,0.317593162108888,155
"NSW","-29.23296 149.28737 NSW","Edge",-29.23296,149.28737,3.5,5.90263333340137,3.68887945411394,0.00108933124523161,-0.173288885128559,197
"NSW","-29.23458 153.09631 NSW","Edge",-29.23458,153.09631,1,4.0943445622221,3.73289633953071,0.00422412641130803,-0.0914934458930814,193
"NSW","-29.23707 145.13425 NSW","Edge",-29.23707,145.13425,1,5.06890420222023,5.91889385427315,0.000872788390641294,0.406100119373929,204
"NSW","-29.23728 144.46127 NSW","Edge",-29.23728,144.46127,3,4.21950770517611,6.16751649088834,0.000674639181344691,0.123252052447464,205
"NSW","-29.2439 144.4544 NSW","Edge",-29.2439,144.4544,3.5,4.12713438504509,6.19236248947487,0.000822209654547547,0.453734484003489,205
"NSW","-29.25043 149.35222 NSW","Edge",-29.25043,149.35222,0,6.15697898558556,6.60665018619822,0.00078405024662134,0.349409818598373,196
"NSW","-29.251 151.7064 NSW","Edge",-29.251,151.7064,1,3.55534806148941,2.67069441455844,0.0440184338782971,-0.105960672558316,134
"NSW","-29.2575 146.80403 NSW","Edge",-29.2575,146.80403,3,5.50938833662798,6.39692965521615,0.00123556061145665,-0.231003559244043,204
"NSW","-29.26431 151.13333 NSW","Edge",-29.26431,151.13333,8,5.27811465923052,-0.356674943938732,0.00295158173260661,0.764271369902066,170
"NSW","-29.26431 151.13333 NSW","Riffle",-29.26431,151.13333,9,5.27811465923052,-0.356674943938732,0.00295158173260661,0.764271369902066,170
"NSW","-29.2705 152.4297 NSW","Edge",-29.2705,152.4297,6.66666666666667,3.89182029811063,1.07613943281605,0.0281524999071846,0.0019455555746543,177
"NSW","-29.2705 152.4297 NSW","Riffle",-29.2705,152.4297,8,3.89182029811063,1.07613943281605,0.0281524999071846,0.0019455555746543,177
"NSW","-29.2717 152.9424 NSW","Edge",-29.2717,152.9424,1,4.69134788222914,3.39450839351136,0.0116300889162028,0.069359079396382,190
"NSW","-29.27392 148.72898 NSW","Edge",-29.27392,148.72898,1.5,5.85507192220243,6.05443934626937,0.00105662963742373,0.142050464414669,199
"NSW","-29.27886 150.91871 NSW","Edge",-29.27886,150.91871,2,6.40025744530882,2.37954613413017,0.00936600035535236,0.361881500485021,171
"NSW","-29.2825825 150.5331 NSW","Edge",-29.2825825,150.5331,4,5.84354441703136,3.40119738166216,0.0155559230188943,-0.502472179893178,179
"NSW","-29.28635 152.7718 NSW","Edge",-29.28635,152.7718,4,4.97673374242057,2.26176309847379,0.0132541428216955,-0.0992746397207395,184
"NSW","-29.29335 148.72794 NSW","Edge",-29.29335,148.72794,0,4.15888308335967,6.24997524225948,0.00241483101090631,0.00624495168315564,199
"NSW","-29.294885 151.92131 NSW","Edge",-29.294885,151.92131,5.5,5.23110861685459,4.60517018598809,0.00824705975625245,-0.574807095369455,147
"NSW","-29.311 151.5676 NSW","Edge",-29.311,151.5676,6.5,3.17805383034795,3.35689712276558,0.0236915164019131,-0.272887400580492,154
"NSW","-29.31214 149.81926 NSW","Edge",-29.31214,149.81926,3.5,5.92692602597041,6.29156913955832,0.00105671258141029,0.116128262007928,192
"NSW","-29.31289 149.73617 NSW","Edge",-29.31289,149.73617,4,6.5366915975913,5.01727983681492,0.000624468118117519,0.467064541698905,193
"NSW","-29.31815 151.09807 NSW","Edge",-29.31815,151.09807,3.25,5.94999129890141,2.99322914333587,0.0128565901340045,0.470732667176229,171
"NSW","-29.3217 145.8414 NSW","Edge",-29.3217,145.8414,4,4.35670882668959,7.9391588179568,0.00030909195453562,0.631690082365055,203
"NSW","-29.3286 151.7981 NSW","Edge",-29.3286,151.7981,4,4.24132675257075,5.47813579312387,0.0155507193480279,-0.0309226951992479,141
"NSW","-29.33068 149.78928 NSW","Edge",-29.33068,149.78928,0.5,5.42934562895444,5.37527840768417,0.000618234359470718,1.07309735077036,193
"NSW","-29.3314 152.5355 NSW","Edge",-29.3314,152.5355,6,4.74493212836325,1.58923520511658,0.00710631636652061,0.498736609401627,186
"NSW","-29.3314 152.5355 NSW","Riffle",-29.3314,152.5355,7.33333333333333,4.84418708645859,1.20397280432594,0.00710631636652061,0.498736609401627,186
"NSW","-29.3367 147.0639 NSW","Edge",-29.3367,147.0639,1,5.37063802812766,6.79794041297493,3.46944695195361e-18,0.344019406135352,203
"NSW","-29.34053 150.80117 NSW","Edge",-29.34053,150.80117,2,6.91869521902047,3.37073817417745,0.0329218391526601,0.176363180730339,169
"NSW","-29.3429 146.8094 NSW","Edge",-29.3429,146.8094,1,5.26009615372784,7.16278501915867,0.000542621632935616,0.291444609537484,203
"NSW","-29.34944 148.69667 NSW","Edge",-29.34944,148.69667,1.5,5.15329159449778,6.26149168432104,0.00123399633474282,0.36373624190749,198
"NSW","-29.3519 148.7262 NSW","Edge",-29.3519,148.7262,2,5.28320372873799,6.39692965521615,0.00124906081385785,0.0307326713429905,198
"NSW","-29.35208 150.81018 NSW","Edge",-29.35208,150.81018,1.5,6.99209642741589,4.58496747867057,0.0210810256881566,0.390585815025465,169
"NSW","-29.3601 153.1566 NSW","Edge",-29.3601,153.1566,2,4.85592890433527,1.43508452528932,0.00174724914298315,-0.18551123204135,192
"NSW","-29.36221 149.46538 NSW","Edge",-29.36221,149.46538,1.5,6.20050917404269,3.40452517175483,0.00124908586312687,0.259826544741427,194
"NSW","-29.36979 152.7509 NSW","Edge",-29.36979,152.7509,3,7.26542972325395,2.29253475714054,0.0204131968017211,0.0995780914305221,187
"NSW","-29.3878 151.6717 NSW","Edge",-29.3878,151.6717,5,5.37527840768417,3.1904763503465,0.0105191175370059,-0.239629233819175,147
"NSW","-29.3878 151.6717 NSW","Riffle",-29.3878,151.6717,6,5.37527840768417,3.1904763503465,0.0105191175370059,-0.239629233819175,147
"NSW","-29.392915 150.98734 NSW","Edge",-29.392915,150.98734,3.5,6.07304453410041,2.36085400111802,0.0165946568251794,-0.0211667807625697,165
"NSW","-29.3938 151.2471 NSW","Edge",-29.3938,151.2471,3,4.24132675257075,1.69561560867515,0.022246394031348,-0.00771587243794972,165
"NSW","-29.3938 151.2471 NSW","Riffle",-29.3938,151.2471,6,4.17438726989564,1.77495235091167,0.022246394031348,-0.00771587243794972,165
"NSW","-29.39451 145.78169 NSW","Edge",-29.39451,145.78169,0.5,6.09582456243222,5.65248918026865,0.00184356861722658,0.27719559051236,203
"NSW","-29.3947 152.5754 NSW","Edge",-29.3947,152.5754,2.375,5.23311195642276,1.91692261218206,0.0556741543114391,0.473972590910326,180
"NSW","-29.3962 151.2274 NSW","Edge",-29.3962,151.2274,2.5,4.92725368515721,1.6094379124341,0.0098946025004915,0.158967223213949,165
"NSW","-29.3962 151.2274 NSW","Riffle",-29.3962,151.2274,5,4.89034912822175,1.38629436111989,0.0098946025004915,0.158967223213949,165
"NSW","-29.39706 152.59192 NSW","Edge",-29.39706,152.59192,6,4.76217393479776,0.955511445027436,0.0698591082464617,0.457502543286509,186
